PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	KEVANY, MJ								USE OF GPS IN GIS DATA-COLLECTION								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	4			257	263		10.1016/0198-9715(94)90028-0			JUL-AUG 1994	1994						16th Urban Data Management Symposium (UDMS 93)	SEP 06-10, 1993		VIENNA, AUSTRIA	2							WOS:A1994NZ81300003		
J	GEIER, TW; PERRY, JA; QUEEN, L								IMPROVING LAKE RIPARIAN SOURCE AREA MANAGEMENT USING SURFACE AND SUBSURFACE RUNOFF INDEXES								ENVIRONMENTAL MANAGEMENT				18	4			569	586		10.1007/BF02400860			JUL-AUG 1994	1994										6							WOS:A1994NM13100008		
J	ELKADI, AI; OLOUFA, AA; ELTAHAN, AA; MALIK, HU								USE OF A GEOGRAPHIC INFORMATION-SYSTEM IN SITE-SPECIFIC GROUNDWATER MODELING								GROUND WATER				32	4			617	625		10.1111/j.1745-6584.1994.tb00897.x			JUL-AUG 1994	1994										31							WOS:A1994NV80800012		
J	WONG, PS; RIND, TM; HARVEY, SM; SCHEER, RR								POWER FREQUENCY ELECTRIC AND MAGNETIC-FIELDS FROM A 230 KV GAS-INSULATED SUBSTRACTION								IEEE TRANSACTIONS ON POWER DELIVERY				9	3			1494	1501		10.1109/61.311219			JUL 1994	1994						IEEE/PES 1993 Summer Meeting	JUL 18-22, 1993	IEEE, POWER ENGN SOC	VANCOUVER, CANADA	7							WOS:A1994NZ28200039		
J	LU, CN; TSAY, MT; HWANG, YJ; LIN, YC								AN ARTIFICIAL NEURAL-NETWORK-BASED TROUBLE CALL ANALYSIS								IEEE TRANSACTIONS ON POWER DELIVERY				9	3			1663	1668		10.1109/61.311196			JUL 1994	1994						IEEE/PES 1994 Winter Meeting	JAN 30-FEB 03, 1994	IEEE, POWER ENGN SOC	NEW YORK, NY	19							WOS:A1994NZ28200062		
J	VERTINSKY, I; BROWN, S; SCHREIER, H; THOMPSON, WA; VANKOOTEN, GC								A HIERARCHICAL-GIS-BASED DECISION-MODEL FOR FOREST MANAGEMENT - THE SYSTEMS-APPROACH								INTERFACES				24	4			38	53		10.1287/inte.24.4.38			JUL-AUG 1994	1994										8							WOS:A1994PC48300005		
J	ARENTZE, TA; BORGERS, AWJ; TIMMERMANS, HJP								MULTISTOP-BASED MEASUREMENTS OF ACCESSIBILITY IN A GIS ENVIRONMENT								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	4			343	356		10.1080/02693799408902005			JUL-AUG 1994	1994						Conference on Design and Decision Support Systems in Architecture and Urban Planning	JUL 06-10, 1992	EINDHOVEN UNIV TECHNOL, FAC ARCHITECTURE BLDG & PLANNING	MIERLO, NETHERLANDS	17							WOS:A1994NY29200002		
J	DAVIDSON, DA; THEOCHAROPOULOS, SP; BLOKSMA, RJ								A LAND EVALUATION PROJECT IN GREECE USING GIS AND BASED ON BOOLEAN AND FUZZY SET METHODOLOGIES								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	4			369	384		10.1080/02693799408902007			JUL-AUG 1994	1994										62							WOS:A1994NY29200004		
J	WORBOYS, MF								OBJECT-ORIENTED APPROACHES TO GEO-REFERENCED INFORMATION								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	4			385	399		10.1080/02693799408902008			JUL-AUG 1994	1994										53							WOS:A1994NY29200005		
J	CAN, A								TIGER LINE FILES IN TEACHING GIS (VOL 7, PG 561, 1993)								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	4			403	403					JUL-AUG 1994	1994										0							WOS:A1994NY29200006		
J	MARSHALL, TR; LEE, PF								MAPPING AQUATIC MACROPHYTES THROUGH DIGITAL IMAGE-ANALYSIS OF AERIAL PHOTOGRAPHS - AN ASSESSMENT								JOURNAL OF AQUATIC PLANT MANAGEMENT				32				61	66					JUL 1994	1994										42							WOS:A1994QD84700003		
J	FORBES, BA; HICKS, KE								ABILITY OF PCR ASSAY TO IDENTIFY MYCOBACTERIUM-TUBERCULOSIS IN BACTEC-12B VIALS								JOURNAL OF CLINICAL MICROBIOLOGY				32	7			1725	1728					JUL 1994	1994										33							WOS:A1994NR92400020		
J	BROWN, DC								NEW DEVELOPMENTS IN PHOTOGEODESY								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	7			877	894					JUL 1994	1994										1							WOS:A1994PL63100002		
J	HASTINGS, DA; DI, LP								MODELING OF GLOBAL CHANGE PHENOMENA WITH GIS USING THE GLOBAL CHANGE DATA-BASE .1. MODELING WITH GIS								REMOTE SENSING OF ENVIRONMENT				49	1			1	12		10.1016/0034-4257(94)90054-X			JUL 1994	1994										5							WOS:A1994NZ54500001		
J	HASTINGS, DA; DI, LP								MODELING OF GLOBAL CHANGE PHENOMENA WITH GIS USING THE GLOBAL CHANGE DATA-BASE .2. PROTOTYPE SYNTHESIS OF THE AVHRR-BASED VEGETATION INDEX FROM TERRESTRIAL DATA								REMOTE SENSING OF ENVIRONMENT				49	1			13	24		10.1016/0034-4257(94)90055-8			JUL 1994	1994										6							WOS:A1994NZ54500002		
J	BETTINGER, P; ARMLOVICH, D; KELLOGG, LD								EVALUATING AREA IN LOGGING TRAILS WITH A GEOGRAPHIC INFORMATION-SYSTEM								TRANSACTIONS OF THE ASAE				37	4			1327	1330					JUL-AUG 1994	1994										5							WOS:A1994PM13000042		
J	WEHMEYER, MG								INTEGRATING SCADA SYSTEMS WITH AM/FM-GIS TECHNOLOGY								WATER-ENGINEERING & MANAGEMENT				141	7			18	&					JUL 1994	1994										1							WOS:A1994NX70900003		
J	CHEN, ZQ; STORM, DE; SMOLEN, MD; HAAN, CT; GREGORY, MS; SABBAGH, GJ								PRIORITIZING NONPOINT-SOURCE PHOSPHORUS LOADING USING A GRASS-MODELING SYSTEM								WATER RESOURCES BULLETIN				30	4			589	594					JUL-AUG 1994	1994										5							WOS:A1994PG09900003		
J	RICHARDS, C; HOST, G								EXAMINING LAND-USE INFLUENCES ON STREAM HABITATS AND MACROINVERTEBRATES - A GIS APPROACH								WATER RESOURCES BULLETIN				30	4			729	738					JUL-AUG 1994	1994										106							WOS:A1994PG09900015		
J	LYNCH, SD; REYNDERS, AG; SCHULZE, RE								PREPARING INPUT DATA FOR A NATIONAL-SCALE GROUNDWATER VULNERABILITY MAP OF SOUTHERN AFRICA								WATER SA				20	3			239	246					JUL 1994	1994										6							WOS:A1994PA57700009		
J	MAGNUSSON, B; SODERSTROM, M								COMBINING CROP GROWTH-MODELS AND GEOGRAPHICAL INFORMATION-SYSTEMS FOR AGRICULTURAL MANAGEMENT - A CASE-STUDY OF LEY PRODUCTION POTENTIAL AS AFFECTED BY LOCAL TEMPERATURE-VARIATION AND SOIL-WATER CAPACITY								ACTA AGRICULTURAE SCANDINAVICA SECTION B-SOIL AND PLANT SCIENCE				44	2			65	74		10.1080/09064719409414905			JUN 1994	1994										4							WOS:A1994NV27400001		
J	MICHELMORE, F; BEARDSLEY, K; BARNES, RFW; DOUGLASHAMILTON, I								A MODEL ILLUSTRATING THE CHANGES IN FOREST ELEPHANT NUMBERS CAUSED BY POACHING								AFRICAN JOURNAL OF ECOLOGY				32	2			89	99		10.1111/j.1365-2028.1994.tb00561.x			JUN 1994	1994										16							WOS:A1994NN32000001		
J	MALONE, JB; HUH, OK; FEHLER, DP; WILSON, PA; WILENSKY, DE; HOLMES, RA; ELMAGDOUB, AI								TEMPERATURE DATA FROM SATELLITE IMAGERY AND THE DISTRIBUTION OF SCHISTOSOMIASIS IN EGYPT								AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE				50	6			714	722		10.4269/ajtmh.1994.50.714			JUN 1994	1994										57							WOS:A1994NX12600009		
J	MARTIN, D								RECENT DEVELOPMENT IN GIS								AREA				26	2			199	200					JUN 1994	1994										0							WOS:A1994PF32600043		
J	DEANE, GC								THE ROLE OF GIS IN THE MANAGEMENT OF NATURAL-RESOURCES								ASLIB PROCEEDINGS				46	6			157	161		10.1108/eb051360			JUN 1994	1994						Aslib Electronics-Group Annual Conference	MAY 12-14, 1994	ASLIB, ELECTR GRP	DANBURY PK MANAGEMENT CTR, CHELMSFORD, ENGLAND	0							WOS:A1994NQ46600002		
J	AKAMATSU, M; YAMAGUCHI, H; NISHIMURA, K; SAWADA, H; NOMOTO, K; UENO, T								STRUCTURE-DEPOLARIZING ACTIVITY RELATIONSHIP FOR ACHATIN-I, A TETRAPEPTIDE WITH A D-PHE RESIDUE, AND ITS DERIVATIVES TOWARD THE CRAYFISH GIANT-AXON								BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY				58	6			1123	1127		10.1271/bbb.58.1123			JUN 1994	1994										1							WOS:A1994NU98000028		
B	GAUTHIER, MJ								GEOGRAPHIC INFORMATION-SYSTEM IN IMAGES - FRENCH - COLLET,C								CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN				38	2			191	192					SUM 1994	1994										0							WOS:A1994QG86400020		
J	LANGFORD, M; UNWIN, DJ								GENERATING AND MAPPING POPULATION-DENSITY SURFACES WITHIN A GEOGRAPHICAL INFORMATION-SYSTEM								CARTOGRAPHIC JOURNAL				31	1			21	26					JUN 1994	1994										110							WOS:A1994NW12800003		
J	GRELOT, JP								CARTOGRAPHY IN THE GIS AGE								CARTOGRAPHIC JOURNAL				31	1			56	60					JUN 1994	1994										4							WOS:A1994NW12800009		
B	BRUNSDON, C								SPATIAL-ANALYSIS AND GIS - FOTHERINGHAM,S, ROGERSON,P								CARTOGRAPHIC JOURNAL				31	1			85	85					JUN 1994	1994										0							WOS:A1994NW12800021		
J	KWADIJK, J; MIDDELKOOP, H								ESTIMATION OF IMPACT OF CLIMATE-CHANGE ON THE PEAK DISCHARGE PROBABILITY OF THE RIVER RHINE								CLIMATIC CHANGE				27	2			199	224		10.1007/BF01093591			JUN 1994	1994										31							WOS:A1994NU08200003		
J	MARSH, SE; HUTCHINSON, CF; PFIRMAN, EE; DESROSIERS, SA; VANDERHARTEN, C								DEVELOPMENT OF A COMPUTER WORKSTATION FOR FAMINE EARLY WARNING AND FOOD SECURITY								DISASTERS				18	2			117	129		10.1111/j.1467-7717.1994.tb00293.x			JUN 1994	1994										4							WOS:A1994NP44800003		
J	LI, DR; SHAO, JL								THE WAVELET AND ITS APPLICATION IN IMAGE EDGE-DETECTION								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				49	3			4	11					JUN 1994	1994										5							WOS:A1994NQ88900002		
J	THIELER, ER; DANFORTH, WW								HISTORICAL SHORELINE MAPPING .2. APPLICATION OF THE DIGITAL SHORELINE MAPPING AND ANALYSIS SYSTEMS (DSMS DSAS) TO SHORELINE CHANGE MAPPING IN PUERTO-RICO								JOURNAL OF COASTAL RESEARCH				10	3			600	620					SUM 1994	1994										52							WOS:A1994NU68900007		
J	FRIGESSI, A; STANDER, J								INFORMATIVE PRIORS FOR THE BAYESIAN CLASSIFICATION OF SATELLITE IMAGES								JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION				89	426			703	709		10.2307/2290875			JUN 1994	1994										9							WOS:A1994NN15500045		
J	MORSE, G; EATHERALL, A; JENKINS, A								MANAGING AGRICULTURAL POLLUTION USING A LINKED GEOGRAPHICAL INFORMATION-SYSTEM AND NONPOINT-SOURCE POLLUTION MODEL								JOURNAL OF THE INSTITUTION OF WATER AND ENVIRONMENTAL MANAGEMENT				8	3			277	286					JUN 1994	1994										11							WOS:A1994NW40600005		
J	CALCINELLI, D; MAINGUENAUD, M								CIGALES, A VISUAL QUERY LANGUAGE FOR A GEOGRAPHICAL INFORMATION-SYSTEM - THE USER-INTERFACE								JOURNAL OF VISUAL LANGUAGES AND COMPUTING				5	2			113	132		10.1006/jvlc.1994.1006			JUN 1994	1994										29							WOS:A1994QC91800001		
J	JUHL, GM								USING INTELLIGENT MAPS + GEOGRAPHIC-INFORMATION-SYSTEMS (GIS) REDEFINES MAPPING AND MASTER-PLANNING FOR LANDSCAPE-ARCHITECTS								LANDSCAPE ARCHITECTURE				84	6			46	49					JUN 1994	1994										0							WOS:A1994NP57900012		
J	KNIGHT, CL; BRIGGS, JM; NELLIS, MD								EXPANSION OF GALLERY FOREST ON KONZA-PRAIRIE-RESEARCH-NATURAL-AREA, KANSAS, USA								LANDSCAPE ECOLOGY				9	2			117	125					JUN 1994	1994										69							WOS:A1994NU09400004		
J	DONOGHUE, DNM; THOMAS, DCR; ZONG, Y								MAPPING AND MONITORING THE INTERTIDAL ZONE OF THE EAST-COAST OF ENGLAND USING REMOTE-SENSING TECHNIQUES AND A COASTAL MONITORING GIS								MARINE TECHNOLOGY SOCIETY JOURNAL				28	2			19	29					SUM 1994	1994										18							WOS:A1994PQ19700004		
J	JUNGERT, E								QUALITATIVE SPATIAL REASONING FROM THE OBSERVERS POINT-OF-VIEW - TOWARDS A GENERALIZATION OF SYMBOLIC PROJECTION								PATTERN RECOGNITION				27	6			801	813		10.1016/0031-3203(94)90165-1			JUN 1994	1994										1							WOS:A1994NR38800005		
J	NEL, EM; WESSMAN, CA; VEBLEN, TT								DIGITAL AND VISUAL ANALYSIS OF THEMATIC MAPPER IMAGERY FOR DIFFERENTIATING OLD-GROWTH FROM YOUNGER SPRUCE-FIR STANDS								REMOTE SENSING OF ENVIRONMENT				48	3			291	301		10.1016/0034-4257(94)90003-5			JUN 1994	1994										14							WOS:A1994NV60400003		
J	FOGARTY, BW								GRAND CHALLENGES FOR GIS AND WHATS REALLY RELEVANT TO SOCIAL-SCIENCE								SOCIAL SCIENCE COMPUTER REVIEW				12	2			193	201		10.1177/089443939401200204			SUM 1994	1994										1							WOS:A1994NN06600004		
J	EVERITT, JH; ESCOBAR, DE; SUMMY, KR; DAVIS, MR								USING AIRBORNE VIDEO, GLOBAL POSITIONING SYSTEM, AND GEOGRAPHICAL INFORMATION-SYSTEM TECHNOLOGIES FOR DETECTING AND MAPPING CITRUS BLACKFLY INFESTATIONS								SOUTHWESTERN ENTOMOLOGIST				19	2			129	138					JUN 1994	1994										30							WOS:A1994NU86300005		
J	LARKIN, RP; HALKIN, D								A REVIEW OF SOFTWARE PACKAGES FOR ESTIMATING ANIMAL HOME RANGES								WILDLIFE SOCIETY BULLETIN				22	2			274	287					SUM 1994	1994										35							WOS:A1994NV30200019		
J	GUBALA, CP; BRANCH, C; ROUNDY, N; LANDERS, D								AUTOMATED GLOBAL POSITIONING SYSTEM CHARTING OF ENVIRONMENTAL ATTRIBUTES - A LIMNOLOGIC CASE-STUDY								SCIENCE OF THE TOTAL ENVIRONMENT				148	1			83	92		10.1016/0048-9697(94)90378-6			MAY 30 1994	1994										4							WOS:A1994NN42400012		
J	GARCIA, MC; ALVAREZ, R								TM DIGITAL PROCESSING OF A TROPICAL FOREST REGION IN SOUTHEASTERN MEXICO								INTERNATIONAL JOURNAL OF REMOTE SENSING				15	8			1611	1632		10.1080/01431169408954195			MAY 20 1994	1994										20							WOS:A1994NV16600006		
J	BAUMGARTNER, MF; APFL, G								TOWARDS AN INTEGRATED GEOGRAPHIC ANALYSIS SYSTEM WITH REMOTE-SENSING, GIS AND CONSECUTIVE MODELING FOR SNOW COVER MONITORING								INTERNATIONAL JOURNAL OF REMOTE SENSING				15	7			1507	1517		10.1080/01431169408954180			MAY 10 1994	1994										15							WOS:A1994NQ12700010		
J	KITRON, U; PENER, H; COSTIN, C; ORSHAN, L; GREENBERG, Z; SHALOM, U								GEOGRAPHIC INFORMATION-SYSTEM IN MALARIA SURVEILLANCE - MOSQUITO BREEDING AND IMPORTED CASES IN ISRAEL, 1992								AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE				50	5			550	556		10.4269/ajtmh.1994.50.550			MAY 1994	1994										39							WOS:A1994NR40700004		
J	KOUTNIK, MA; PADILLA, DK								PREDICTING THE SPATIAL-DISTRIBUTION OF DREISSENA-POLYMORPHA (ZEBRA MUSSEL) AMONG INLAND LAKES OF WISCONSIN - MODELING WITH A GIS								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				51	5			1189	1196		10.1139/f94-118			MAY 1994	1994										29							WOS:A1994PA36700020		
J	[Anonymous]								GIS AIDS IN QUAKES WAKE								COMPUTER-AIDED ENGINEERING				13	5			8	8					MAY 1994	1994										0							WOS:A1994PF74200008		
J	SHEN, Q								AN APPLICATION OF GIS TO THE MEASUREMENT OF SPATIAL AUTOCORRELATION								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	3			167	191		10.1016/0198-9715(94)90023-X			MAY-JUN 1994	1994										12							WOS:A1994NW01800002		
J	THEOBALD, DM; GROSS, MD								EML - A MODELING ENVIRONMENT FOR EXPLORING LANDSCAPE DYNAMICS								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	3			193	204		10.1016/0198-9715(94)90024-8			MAY-JUN 1994	1994										18							WOS:A1994NW01800003		
J	AZAR, KT; FERREIRA, J; WIGGINS, L								USING GIS TOOLS TO IMPROVE TRANSIT RIDERSHIP ON ROUTES SERVING LARGE EMPLOYMENT CENTERS - THE BOSTON SOUTH END MEDICAL AREA CASE-STUDY								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	3			205	231		10.1016/0198-9715(94)90025-6			MAY-JUN 1994	1994										8							WOS:A1994NW01800004		
J	JANKOWSKI, P; RICHARD, L								INTEGRATION OF GIS-BASED SUITABILITY ANALYSIS AND MULTICRITERIA EVALUATION IN A SPATIAL DECISION-SUPPORT SYSTEM FOR ROUTE SELECTION								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				21	3			323	340		10.1068/b210323			MAY 1994	1994										81							WOS:A1994NQ62000005		
B	HIGGS, G								LANDSCAPE ECOLOGY AND GIS - HAINESYOUNG,RH, GREEN,DR, COUSINS,SH								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				21	3			383	385					MAY 1994	1994										0							WOS:A1994NQ62000017		
J	BALL, GL								ECOSYSTEM MODELING WITH GIS								ENVIRONMENTAL MANAGEMENT				18	3			345	349		10.1007/BF02393865			MAY-JUN 1994	1994										15							WOS:A1994NC56800004		
J	FOX, J; KANTER, R; YARNASARN, S; EKASINGH, M; JONES, R								FARMER DECISION-MAKING AND SPATIAL VARIABLES IN NORTHERN THAILAND								ENVIRONMENTAL MANAGEMENT				18	3			391	399		10.1007/BF02393868			MAY-JUN 1994	1994										17							WOS:A1994NC56800007		
J	DUNCAN, BW; SCHMALZER, PA								USING A GEOGRAPHICAL INFORMATION-SYSTEM FOR MONITORING SPACE-SHUTTLE LAUNCHES - DETERMINING CUMULATIVE DISTRIBUTION OF DEPOSITION AND AN EMPIRICAL-TEST OF A SPATIAL MODEL								ENVIRONMENTAL MANAGEMENT				18	3			465	474		10.1007/BF02393874			MAY-JUN 1994	1994										2							WOS:A1994NC56800013		
J	NICHOL, JE								AN EXAMINATION OF TROPICAL RAIN-FOREST MICROCLIMATE USING GIS MODELING								GLOBAL ECOLOGY AND BIOGEOGRAPHY LETTERS				4	3			69	78		10.2307/2997781			MAY 1994	1994										8							WOS:A1994QR52100002		
J	WORLD, L								GIS FEELS THE EARTH MOVE IN LOS-ANGELES								IEEE COMPUTER GRAPHICS AND APPLICATIONS				14	3			16	16		10.1109/38.279037			MAY 1994	1994										0							WOS:A1994NJ60200004		
J	GOODENOUGH, DG; CHARLEBOIS, D; MATWIN, S; ROBSON, M								AUTOMATING REUSE OF SOFTWARE FOR EXPERT-SYSTEM ANALYSIS OF REMOTE-SENSING DATA								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				32	3			525	533		10.1109/36.297971			MAY 1994	1994										5							WOS:A1994NY44700006		
J	ALTMAN, D								FUZZY SET-THEORETIC APPROACHES FOR HANDLING IMPRECISION IN SPATIAL-ANALYSIS								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	3			271	289		10.1080/02693799408902000			MAY-JUN 1994	1994										88							WOS:A1994NQ06400003		
J	BATTY, M; XIE, YC								MODELING INSIDE GIS .1. MODEL STRUCTURES, EXPLORATORY SPATIAL DATA-ANALYSIS AND AGGREGATION								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	3			291	307		10.1080/02693799408902001			MAY-JUN 1994	1994										55							WOS:A1994NQ06400004		
J	CAMPBELL, H								HOW EFFECTIVE ARE GIS IN PRACTICE - A CASE-STUDY OF BRITISH LOCAL-GOVERNMENT								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	3			309	325		10.1080/02693799408902002			MAY-JUN 1994	1994										17							WOS:A1994NQ06400005		
J	LIBERSAT, F								PHYSIOLOGICAL-PROPERTIES OF AN IDENTIFIED GIANT INTERNEURON (GI4) AS RELATED TO THE ESCAPE AND FLIGHT CIRCUITRIES OF THE COCKROACH PERIPLANETA-AMERICANA								JOURNAL OF INSECT PHYSIOLOGY				40	5			431	438		10.1016/0022-1910(94)90161-9			MAY 1994	1994										2							WOS:A1994NL09500008		
J	TRIFONOV, DA								GENERALIZED INTELLIGENT STATES AND SQUEEZING								JOURNAL OF MATHEMATICAL PHYSICS				35	5			2297	2308		10.1063/1.530553			MAY 1994	1994										76							WOS:A1994NJ53300019		
J	WYLIE, BK; SHAFFER, MJ; BRODAHL, MK; DUBOIS, D; WAGNER, DG								PREDICTING SPATIAL DISTRIBUTIONS OF NITRATE LEACHING IN NORTHEASTERN COLORADO								JOURNAL OF SOIL AND WATER CONSERVATION				49	3			288	293					MAY-JUN 1994	1994										36							WOS:A1994NN87300012		
J	WARWICK, JJ; HANESS, SJ								EFFICACY OF ARC/INFO GIS APPLICATION TO HYDROLOGIC MODELING								JOURNAL OF WATER RESOURCES PLANNING AND MANAGEMENT-ASCE				120	3			366	381		10.1061/(ASCE)0733-9496(1994)120:3(366)			MAY-JUN 1994	1994										13							WOS:A1994NG40900007		
J	HEYNISCH, S; PEKDEGER, A; RICHTER, B; SCHAFMEISTER, MT; SKALA, W								KNOWLEDGE-BASED SYSTEMS FOR RISK ASSESSMENT OF THE SUBSURFACE OF CONTAMINATED SITES								MATHEMATICAL GEOLOGY				26	4			505	517		10.1007/BF02083492			MAY 1994	1994										1							WOS:A1994PF99500006		
J	MIYARES, IM; MCGLADE, MS								SPECIALIZATIONS IN JOBS IN GEOGRAPHY - 1990-1992								PROFESSIONAL GEOGRAPHER				46	2			170	177		10.1111/j.0033-0124.1994.00170.x			MAY 1994	1994										6							WOS:A1994NQ42000004		
B	OBERMEYER, NJ								SPATIAL-ANALYSIS AND SPATIAL POLICY USING GEOGRAPHIC INFORMATION-SYSTEMS - WORRAL,L								PROFESSIONAL GEOGRAPHER				46	2			276	276					MAY 1994	1994										0							WOS:A1994NQ42000038		
J	SRINIVASAN, R; ENGEL, BA								A SPATIAL DECISION-SUPPORT SYSTEM FOR ASSESSING AGRICULTURAL NONPOINT-SOURCE POLLUTION								WATER RESOURCES BULLETIN				30	3			441	452					MAY-JUN 1994	1994										43							WOS:A1994NV62300008		
J	SRINIVASAN, R; ARNOLD, JG								INTEGRATION OF A BASIN-SCALE WATER-QUALITY MODEL WITH GIS								WATER RESOURCES BULLETIN				30	3			453	462					MAY-JUN 1994	1994										177							WOS:A1994NV62300009		
J	CLARK, WR								HABITAT SELECTION BY MUSKRATS IN EXPERIMENTAL MARSHES UNDERGOING SUCCESSION								CANADIAN JOURNAL OF ZOOLOGY				72	4			675	680		10.1139/z94-091			APR 1994	1994										16							WOS:A1994PB34900012		
J	DING, YM; BAVEJA, A; BATTA, R								IMPLEMENTING LARSON AND SADIQS LOCATION MODEL IN A GEOGRAPHIC INFORMATION-SYSTEM								COMPUTERS & OPERATIONS RESEARCH				21	4			447	454		10.1016/0305-0548(94)90031-0			APR 1994	1994										4							WOS:A1994MZ76900008		
J	OPENSHAW, S								COMPUTATIONAL HUMAN-GEOGRAPHY - TOWARDS A RESEARCH AGENDA								ENVIRONMENT AND PLANNING A				26	4			499	505					APR 1994	1994										18							WOS:A1994NK17200001		
J	SAUNDERS, K								THE DARK SHADOW OF WHITE AUSTRALIA - RACIAL ANXIETIES IN AUSTRALIA IN WORLD-WAR-2								ETHNIC AND RACIAL STUDIES				17	2			325	341		10.1080/01419870.1994.9993827			APR 1994	1994										7							WOS:A1994NR20300007		
J	SCHULTZ, GA								MESOSCALE MODELING OF RUNOFF AND WATER BALANCES USING REMOTE-SENSING AND OTHER GIS DATA								HYDROLOGICAL SCIENCES JOURNAL-JOURNAL DES SCIENCES HYDROLOGIQUES				39	2			121	142		10.1080/02626669409492729			APR 1994	1994										17							WOS:A1994NH79000003		
J	OKUBO, H; KANEGAMI, M; HIKITA, M; KITO, Y								CREEPAGE DISCHARGE PROPAGATION IN AIR AND SF6 GAS INFLUENCED BY SURFACE-CHARGE ON SOLID DIELECTRICS								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				1	2			294	304		10.1109/94.300262			APR 1994	1994										7							WOS:A1994NK94000014		
J	SELLARS, AG; FARISH, O; HAMPTON, BF								ASSESSING THE RISK OF FAILURE DUE TO PARTICLE CONTAMINATION OF GIS USING THE UHF TECHNIQUE								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				1	2			323	331		10.1109/94.300265			APR 1994	1994										11							WOS:A1994NK94000017		
J	HASEGAWA, Y; IZUMI, K; KOBAYASHI, A; WAKABAYASHI, S; MURASE, H; AKAZAKI, M; MENJU, S								INVESTIGATION OF PHENOMENA CAUSED BY INSULATION ABNORMALITIES IN ACTUAL GIS								IEEE TRANSACTIONS ON POWER DELIVERY				9	2			796	804		10.1109/61.296259			APR 1994	1994										4							WOS:A1994NQ83700027		
J	MASAKI, K; SAKAKIBARA, T; MURASE, H; AKAZAKI, M; UEHARA, K; MENJU, S								ON-SITE MEASUREMENT FOR THE DEVELOPMENT OF ONLINE PARTIAL DISCHARGE MONITORING-SYSTEM IN GIS								IEEE TRANSACTIONS ON POWER DELIVERY				9	2			805	810		10.1109/61.296260			APR 1994	1994										6							WOS:A1994NQ83700028		
J	OYAMA, M; HANAI, E; AOYAGI, H; MURASE, H; OHSHIMA, I; MENJU, S								DEVELOPMENT OF DETECTION AND DIAGNOSTIC-TECHNIQUES FOR PARTIAL DISCHARGES IN GIS								IEEE TRANSACTIONS ON POWER DELIVERY				9	2			811	818		10.1109/61.296261			APR 1994	1994										9							WOS:A1994NQ83700029		
